lum,agg,int,atm,col,dep_bis,pays,region,com_bis,com_codeINSEE,communes,N_voie,numac,infra,catr,type_route,voie,circ,nbv,pr,pr1,vosp,situ,lat,long,adr,accident_velo,vehicule_imp,cycl_mort,cycl_bgv,cycl_blg,cycl_indm
1,8,2,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,RUE POSTES ,88282,0,4,VC,0,2,2,,,1,1,,,,1,30,0,0,1,0
1,8,2,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,RUE VOLTAIRE,88288,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,8,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,BOULEVARD DUBUISSON EMILE ,88291,0,4,VC,0,2,4,,,1,1,,,,1,7,0,0,1,0
2,6,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,360,59360,LOOS,RUE DU DOCTEUR CALMETTE,88294,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
2,8,2,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,RUE DUMON D'URVILLE ,88296,0,4,VC,0,3,2,,,0,1,,,,1,10,0,0,1,0
1,7,2,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,009,59009,VILLENEUVE-D'ASCQ,RUE DU TRANSIT ,88313,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,8,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,PLACE STRASBOURG ,88314,0,4,VC,0,1,1,,,0,1,,,,1,30,,,,
1,7,1,1,2,59,FRANCE,NORD-PAS-DE-CALAIS,009,59009,VILLENEUVE-D'ASCQ,RUE DES FUSILLES,88319,0,4,VC,0,2,0,,,0,1,,,,1,7,0,0,1,0
1,8,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,PELLEVOISIN PARVIS NOTRE DAME,88322,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,8,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,BOULEVARD VAUBAN,88326,0,4,VC,0,2,4,,,2,1,,,,1,7,0,0,1,0
1,7,3,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,009,59009,VILLENEUVE-D'ASCQ,RUE APPERT NICOLAS,88333,0,4,VC,0,3,4,,,1,5,,,,1,7,0,0,1,0
1,8,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,350,59350,LILLE,RUE JEAN  SANS PEUR,88338,0,4,VC,0,2,2,,,0,1,,,,1,10,0,0,1,0
1,7,3,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,RUE D'ISLY,88379,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
2,7,2,4,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,AVENUE JEAN JAURES,88384,5,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,646,59646,WASQUEHAL,RUE DU GENERAL LECLERC,88404,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,1
1,7,3,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,RUE JULES GUESDE ,88410,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,3,1,1,59,FRANCE,NORD-PAS-DE-CALAIS,650,59650,WATTRELOS,RUE CHARLES CASTERMANT,88418,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,3,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,RUE DE NAPLES,88438,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,RUE DE LA VIGNE,88440,5,4,VC,,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,5,2,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,BOULEVARD GAMBETTA,88447,0,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
5,7,3,2,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,RUE D'YPRES,88474,5,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
5,6,1,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,163,59163,CROIX,RUE DE LA CENTENAIRE,88476,0,4,VC,0,2,2,,,0,1,,,,1,10,0,0,1,0
1,6,3,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,650,59650,WATTRELOS,RUE DU DAMIER,88480,0,4,VC,0,1,1,,,0,0,,,,1,7,0,0,1,0
1,7,3,2,3,59,FRANCE,NORD-PAS-DE-CALAIS,512,59512,ROUBAIX,RUE DU GENERAL SARRAIL,88481,0,4,VC,0,0,2,,,0,1,,,,1,7,0,0,1,0
1,6,1,3,3,59,FRANCE,NORD-PAS-DE-CALAIS,163,59163,CROIX,RUE JEAN JAURES,88486,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
5,6,3,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,163,59163,CROIX,RUE DE LA GARE ,88495,5,4,VC,0,2,3,,,0,1,,,,1,7,0,0,1,0
5,1,2,1,1,59,FRANCE,NORD-PAS-DE-CALAIS,650,59650,WATTRELOS,RUE D'ALGER ,88501,0,9,Autre,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,6,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,526,59526,SAINT-AMAND-LES-EAUX,DE VALENCIENNES,88518,0,3,RD,0,2,2,,,0,0,,,,1,7,0,0,1,0
2,5,3,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,152,59152,COMINES,RUE DE L'ENERGIE,88522,0,4,VC,0,2,2,,,0,1,,,,1,13,0,0,1,0
1,7,1,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,599,59599,TOURCOING,RUE DES ANGES,88548,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,599,59599,TOURCOING,PLACE DE LA REPUBLIQUE,88551,0,4,VC,0,2,2,,,3,1,,,,1,,0,0,0,1
1,7,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,599,59599,TOURCOING,RUE VOLTAIRE,88555,5,3,RD,0,2,0,,,0,1,,,,1,7,0,0,1,0
1,7,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,599,59599,TOURCOING,RUE JEAN BAPTISTE LEBAS,88557,0,4,VC,0,0,2,,,0,0,,,,1,7,0,0,1,0
1,5,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,279,59279,HALLUIN,AVENUE DU STADE,88561,0,4,VC,0,0,2,,,2,5,,,,1,7,0,0,1,0
1,7,2,1,2,59,FRANCE,NORD-PAS-DE-CALAIS,599,59599,TOURCOING,CHAUSSEE DENIS PAPIN,88562,0,4,VC,0,3,2,,,0,1,,,,1,7,0,0,1,0
1,7,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,599,59599,TOURCOING,AVENUE SALVADOR ALLENDE,88575,5,4,VC,0,3,4,,,2,1,,,,1,7,0,0,1,0
1,7,1,1,2,59,FRANCE,NORD-PAS-DE-CALAIS,599,59599,TOURCOING,RUE DE LILLE,88584,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,2,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,447,59447,ONNAING,RUE JEAN JAURES,88603,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,014,59014,ANZIN,AVENUE ANATOLE FRANCE,88616,0,4,VC,0,2,,,,1,5,,,,1,7,0,0,1,0
1,6,6,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,606,59606,VALENCIENNES,RUE DES ARCHERS,88625,5,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,014,59014,ANZIN,RUE FRANCISCO FERRER,88629,0,4,VC,0,0,,,,0,0,,,,1,7,0,0,1,0
1,5,1,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,459,59459,PETITE-FORET,RUE RENE FRANCK,88631,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
2,5,1,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,491,59491,RAISMES,GRAND'PLACE,88647,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
5,5,6,1,6,59,FRANCE,NORD-PAS-DE-CALAIS,014,59014,ANZIN,CROIX D'ANZIN,88650,5,3,RD,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,2,1,3,59,FRANCE,NORD-PAS-DE-CALAIS,606,59606,VALENCIENNES,BOULEVARD PATER,88652,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,3,1,1,6,60,FRANCE,PICARDIE,601,60601,SAINT-VAAST-LES-MELLO,RUE LEON BLUM,88742,0,4,VC,0,2,2,1,0,0,0,,,,1,18,0,0,1,0
3,1,1,1,3,60,FRANCE,PICARDIE,414,60414,MONTATAIRE,RD 200_SURPLOMB AVEN LIBERATION EXCLUS_T,88745,0,3,RD,0,2,3,2,0,0,1,,,,1,7,0,0,1,0
1,3,9,1,2,60,FRANCE,PICARDIE,644,60644,TRIE-CHATEAU,RD 931,88768,0,3,RD,931,2,0,0,0,0,1,0,0,,1,7,0,0,1,0
1,3,1,2,1,60,FRANCE,PICARDIE,167,60167,COULOISY,RD 31,88781,0,3,RD,31,2,2,99,300,0,1,0,0,,1,15,0,0,1,0
1,5,1,1,3,60,FRANCE,PICARDIE,463,60463,NOGENT-SUR-OISE,RUE DU GENERAL DE GAULLE ,88828,0,4,VC,0,2,2,0,1,0,1,,,,1,7,0,0,1,0
2,5,1,2,1,60,FRANCE,PICARDIE,176,60176,CREPY-EN-VALOIS,VC 0,88854,0,4,VC,0,1,1,0,0,0,1,0,0,,1,7,0,0,1,0
1,1,4,1,1,60,FRANCE,PICARDIE,238,60238,FLEURINES,RD 565,88862,0,3,RD,565,2,2,0,0,0,1,4926200,256800,,1,7,0,0,1,0
2,1,1,1,2,60,FRANCE,PICARDIE,147,60147,CHEVINCOURT,RD 15,88869,0,3,RD,15,2,2,0,0,0,1,4950000,285000,,1,7,0,0,1,0
1,6,4,1,3,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,DE L'AIGLE,88920,0,4,VC,0,2,2,0,1,0,1,,,,1,7,0,0,1,0
1,6,6,1,3,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,CARREFOUR DES NATIONS-UNIS,88962,5,4,VC,0,4,2,0,1,0,1,,,,1,17,0,0,1,0
1,2,1,1,3,60,FRANCE,PICARDIE,663,60663,VELENNES,VC 1,88969,0,4,VC,1,2,2,0,0,0,1,0,0,,1,7,0,0,1,0
1,1,1,1,3,60,FRANCE,PICARDIE,398,60398,MESNIL-EN-THELLE (LE),RD 929,88974,0,3,RD,929,2,0,0,0,0,1,0,0,,1,7,0,0,1,0
1,6,1,1,6,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,ROUTE DE CHOISY,88989,0,4,VC,0,2,2,0,1,0,1,,,,1,7,0,0,1,0
1,6,7,1,6,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,AVENUE DU MAL DELATTRE DE TASSIGNY,89043,6,4,VC,0,0,0,0,1,3,4,,,,1,,0,0,0,1
1,1,1,1,3,60,FRANCE,PICARDIE,665,60665,VENETTE,AVENUE DE L'EUROPE,89051,0,4,VC,0,2,2,0,1,0,1,,,,1,7,0,0,1,0
1,1,6,1,3,60,FRANCE,PICARDIE,406,60406,MONCEAUX,RD 200,89084,5,3,RD,200,2,2,26,900,0,1,0,0,,1,7,0,0,1,0
1,5,3,1,1,60,FRANCE,PICARDIE,636,60636,THOUROTTE,,89099,5,4,VC,,2,0,,,0,1,0,0,,1,7,0,0,1,0
1,1,6,1,3,60,FRANCE,PICARDIE,151,60151,CHOISY-AU-BAC,RD 130,89129,0,3,RD,130,2,2,3,50,0,1,0,0,,1,7,0,0,1,0
1,3,1,1,3,60,FRANCE,PICARDIE,156,60156,CLAIROIX,VC 0,89146,0,4,VC,0,2,0,0,0,0,1,0,0,,1,7,0,0,1,0
1,6,2,1,2,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,DU PORT-A-BATEAUX,89162,0,4,VC,0,4,3,,,0,1,,,,1,7,0,0,1,0
1,1,6,1,2,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,CARREFOUR DE MERCIERES,89176,5,4,VC,0,4,2,0,1,0,1,,,,1,7,0,0,1,0
1,4,9,1,2,60,FRANCE,PICARDIE,007,60007,AGNETZ,RD 931,89189,0,3,RD,931,2,2,18,0,0,1,0,0,,1,3,0,0,1,0
1,6,6,1,3,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,CARREFOUR DES NATIONS-UNIS,89190,5,4,VC,0,4,2,0,1,0,1,,,,1,7,0,0,1,0
1,5,1,1,6,60,FRANCE,PICARDIE,282,60282,GOUVIEUX,VC 0,89197,0,4,VC,0,2,2,0,0,0,4,0,0,,1,7,0,0,1,0
1,6,1,2,6,60,FRANCE,PICARDIE,175,60175,CREIL,RUE BOURSIER,89222,0,4,VC,0,1,1,,,0,1,,,,1,,0,0,1,0
1,4,6,1,3,60,FRANCE,PICARDIE,151,60151,CHOISY-AU-BAC,RD 81,89255,5,3,RD,81,4,0,2,0,0,1,0,0,,1,7,0,0,1,0
1,1,1,1,1,60,FRANCE,PICARDIE,125,60125,CANLY,RD 26,89256,0,3,RD,26,2,2,20,0,0,1,0,0,,1,,0,0,1,0
1,3,3,1,1,60,FRANCE,PICARDIE,603,60603,SALENCY,VC 0,89261,0,4,VC,0,2,2,0,0,0,1,0,0,,1,7,0,0,1,0
1,1,1,7,3,60,FRANCE,PICARDIE,212,60212,ERCUIS,RD 929,89266,0,3,RD,929,2,2,9,500,0,1,0,0,,1,10,0,0,1,0
5,1,6,1,1,60,FRANCE,PICARDIE,589,60589,SAINT-MAXIMIN,VC 0,89271,0,4,VC,0,0,2,0,0,0,1,0,0,,1,7,0,0,1,0
1,5,1,7,3,60,FRANCE,PICARDIE,509,60509,PONT-SAINTE-MAXENCE,RD 123,89281,5,3,RD,123,3,0,0,0,0,1,0,0,,1,7,0,0,1,0
1,6,6,1,7,60,FRANCE,PICARDIE,159,60159,COMPIEGNE,DE PARIS,89294,5,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,2,60,FRANCE,PICARDIE,175,60175,CREIL,RUE JEAN JAURES,89308,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,2,1,3,60,FRANCE,PICARDIE,175,60175,CREIL,RUE GERARD DE NERVAL,89309,0,4,VC,0,2,2,,,0,0,,,,1,7,0,0,1,0
1,6,2,1,3,60,FRANCE,PICARDIE,175,60175,CREIL,RUE DE LA PIERRE TAILLEE,89310,0,4,VC,0,0,1,,,0,4,,,,1,33,0,0,1,0
1,1,1,1,2,61,FRANCE,BASSE-NORMANDIE,001,61001,ALENCON,RUE CHATEAUBRIAND,89335,0,4,VC,0,0,2,,,0,1,,,,1,7,0,0,1,0
1,4,3,1,3,61,FRANCE,BASSE-NORMANDIE,397,61397,SAINT-GERMAIN-DU-CORBEIS,ROUTE DE FRESNAY,89367,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
2,5,1,1,2,61,FRANCE,BASSE-NORMANDIE,006,61006,ARGENTAN,RUE DU COMMERCE,89395,0,9,Autre,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,1,3,1,3,61,FRANCE,BASSE-NORMANDIE,001,61001,ALENCON,RUE ANNE MARIE JAVOUHEY,89411,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,3,3,3,61,FRANCE,BASSE-NORMANDIE,006,61006,ARGENTAN,RUE DES PETITS FOSSES,89423,0,3,RD,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,4,4,1,3,61,FRANCE,BASSE-NORMANDIE,293,61293,MORTAGNE-AU-PERCHE,RD 912,89455,0,3,RD,912,2,2,3,596,0,1,4852070,54469,,1,7,0,0,1,0
1,2,1,2,1,61,FRANCE,BASSE-NORMANDIE,147,61147,DORCEAU,RD 10,89459,0,3,RD,10,2,2,16,800,0,1,4842370,80185,,1,7,0,0,1,0
1,6,2,1,3,61,FRANCE,BASSE-NORMANDIE,001,61001,ALENCON,RUE DU DOCTEUR BAILLEUL,89460,0,4,VC,0,1,1,0,0,0,1,,,,1,7,0,0,1,0
1,4,1,1,3,61,FRANCE,BASSE-NORMANDIE,117,61117,CONDE-SUR-SARTHE,RUE BEAUSEJOUR,89465,0,3,RD,521,0,2,1,100,0,1,4843030,5333,,1,7,0,0,1,0
1,3,3,1,3,61,FRANCE,BASSE-NORMANDIE,150,61150,ECHAUFFOUR,RD 236,89467,0,3,RD,236,2,2,0,100,0,1,4873900,38710,,1,7,0,0,1,0
1,5,6,1,2,61,FRANCE,BASSE-NORMANDIE,006,61006,ARGENTAN,ROUTE DE FALAISE,89471,0,3,RD,958,1,2,23,0,0,1,4874710,-3123,,1,7,0,0,1,0
1,5,3,1,3,61,FRANCE,BASSE-NORMANDIE,006,61006,ARGENTAN,RUE DE LA REPUBLIQUE ,89473,0,4,VC,0,2,2,0,0,1,1,,,,1,7,0,0,1,0
5,6,6,1,6,62,FRANCE,NORD-PAS-DE-CALAIS,119,62119,BETHUNE,RUE DE LILLE,89510,0,4,VC,0,2,3,4,0,0,1,,,,1,7,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,250,62250,COURRIERES,RUE RAOUL BRIQUET,89518,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
5,6,1,2,3,62,FRANCE,NORD-PAS-DE-CALAIS,041,62041,ARRAS,DE CAMBRAI,89537,0,3,RD,0,2,2,,,0,1,,,,1,14,0,0,1,0
1,2,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,218,62218,CAUCOURT,RUE VICTOR HUGO,89546,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,215,62215,CARVIN,CD 919,89567,0,3,RD,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,3,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,108,62108,BERCK,IMPERATRICE,89587,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,2,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,215,62215,CARVIN,CTR DE L'EGLISE,89615,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,4,1,1,6,62,FRANCE,NORD-PAS-DE-CALAIS,321,62321,EVIN-MALMAISON,RUE EMILE BASLY,89618,0,4,VC,0,2,2,,,0,1,,,,1,2,0,0,1,0
1,5,2,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,108,62108,BERCK,HUIT MAI,89632,0,4,VC,0,3,2,,,0,1,,,,1,7,0,0,1,0
1,4,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,033,62033,ANNAY,RUE DE LA BOURBOULE,89638,0,4,VC,0,2,1,,,0,1,,,,1,7,0,0,1,0
1,5,6,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,826,62826,TOUQUET-PARIS-PLAGE (LE),AVENUE DU GOLF,89675,0,4,VC,0,1,2,1,0,0,0,4876459,345699,,1,7,0,0,1,0
1,1,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,397,62397,GUINES,RD 244,89683,0,3,RD,244,2,0,15,300,0,1,5087000,189100,,1,7,0,0,1,0
1,6,2,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,498,62498,LENS,RUE LOUISE MICHEL,89699,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,1,2,3,62,FRANCE,NORD-PAS-DE-CALAIS,510,62510,LIEVIN,AVENUE JEAN JAURES,89703,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,473,62473,ISBERGUES,VC 0,89711,0,4,VC,0,2,2,0,0,0,1,5061900,245900,,1,7,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,907,62907,LIBERCOURT,ROND-point LIBERATION,89722,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,5,6,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,497,62497,LEFOREST,RUE DE TOURAINE,89727,0,4,VC,0,2,0,,,0,0,,,,1,7,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,249,62249,COURCELLES-LES-LENS,RUE DES POILUS ,89772,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,3,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,587,62587,MONTIGNY-EN-GOHELLE,ROUTE DE COURRIERES,89774,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,1,1,2,3,62,FRANCE,NORD-PAS-DE-CALAIS,601,62601,NEDONCHEL,RD 90,89849,0,3,RD,90,2,2,7,600,0,1,5054300,236400,,1,7,0,0,1,0
1,1,1,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,013,62013,AGNY,DEPARTEMENTALE 3,89873,0,3,RD,0,2,2,22,550,0,1,,,,1,7,0,0,1,0
1,5,1,2,3,62,FRANCE,NORD-PAS-DE-CALAIS,108,62108,BERCK,AUGUSTE FROMENTIN,89880,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,6,62,FRANCE,NORD-PAS-DE-CALAIS,041,62041,ARRAS,TEMPLE,89905,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
5,4,1,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,188,62188,BURBURE,DU CAVIN,89906,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,4,1,3,3,62,FRANCE,NORD-PAS-DE-CALAIS,846,62846,VERMELLES,RUE EVRARD FLORENT,89939,0,4,VC,0,2,1,,,0,1,,,,1,7,0,0,1,0
1,7,9,1,1,62,FRANCE,NORD-PAS-DE-CALAIS,193,62193,CALAIS,RUE DAVID,89942,0,4,VC,0,2,2,1,0,0,1,,,,1,7,0,0,1,0
1,1,9,1,6,62,FRANCE,NORD-PAS-DE-CALAIS,842,62842,VENDIN-LE-VIEIL,RN 47,89951,5,3,RD,0,4,0,,,1,1,,,,1,7,0,0,1,0
1,3,1,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,340,62340,FLORINGHEM,RD 916,89962,0,3,RD,916,0,0,0,0,0,1,0,0,,1,7,0,0,1,0
1,4,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,032,62032,ANGRES,RUE PABLO NERUDA,89978,0,4,VC,0,2,2,,,0,0,,,,1,7,0,0,1,0
1,7,6,1,6,62,FRANCE,NORD-PAS-DE-CALAIS,193,62193,CALAIS,RUE DORET,89995,0,4,VC,0,1,2,1,0,0,1,,,,1,10,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,250,62250,COURRIERES,RUE LAMARTINE,89999,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,7,62,FRANCE,NORD-PAS-DE-CALAIS,724,62724,ROUVROY,GENERAL DE GAULLE,90059,0,4,VC,0,2,1,,,0,1,,,,1,,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,250,62250,COURRIERES,RUE ARTHUR LAMENDIN,90062,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,1,1,8,3,62,FRANCE,NORD-PAS-DE-CALAIS,215,62215,CARVIN,ROUTE DE MEURCHIN,90063,0,3,RD,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,1,62,FRANCE,NORD-PAS-DE-CALAIS,133,62133,BILLY-MONTIGNY,RUE DE DIJON,90065,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,1,2,6,62,FRANCE,NORD-PAS-DE-CALAIS,193,62193,CALAIS,COSTES ET BELLONTE,90084,3,4,VC,0,0,2,1,0,0,1,,,,1,7,0,0,1,0
5,6,3,2,3,62,FRANCE,NORD-PAS-DE-CALAIS,427,62427,HENIN-BEAUMONT,RUE DE L'ABBAYE,90087,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,3,2,3,62,FRANCE,NORD-PAS-DE-CALAIS,895,62895,WINGLES,RUE DES DOUVES,90089,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,2,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,498,62498,LENS,ROUTE DE LA BASSEE,90090,5,3,RD,0,4,3,,,0,1,,,,1,7,0,0,1,0
1,5,2,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,516,62516,LILLERS,rue HOUDAIN,90109,0,3,RD,0,2,2,11,400,0,1,,,,1,7,0,0,1,0
1,4,6,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,277,62277,DROCOURT,CD 40,90112,5,3,RD,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,6,6,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,427,62427,HENIN-BEAUMONT,RUE ROBERT AYLE,90123,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,2,3,62,FRANCE,NORD-PAS-DE-CALAIS,907,62907,LIBERCOURT,AVENUE FERDINAND DARCHICOURT,90182,5,3,RD,0,3,2,,,1,1,,,,1,7,0,0,1,0
1,4,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,688,62688,RANG-DU-FLIERS,ROUTE DE MERLIMONT,90205,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,6,62,FRANCE,NORD-PAS-DE-CALAIS,193,62193,CALAIS,RUE DU GENERAL MARGUERITE,90206,0,4,VC,0,0,2,1,0,0,1,,,,1,7,0,0,1,0
1,5,3,1,7,62,FRANCE,NORD-PAS-DE-CALAIS,724,62724,ROUVROY,BRAILLE,90227,0,4,VC,0,2,1,,,0,0,,,,1,,0,0,1,0
1,7,2,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,193,62193,CALAIS,Rue CAILLETTE,90231,0,4,VC,0,1,1,1,0,0,0,,,,1,7,0,0,1,0
1,7,9,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,193,62193,CALAIS,BOULEVARD CURIE,90254,0,4,VC,0,2,2,1,0,2,1,,,,1,7,0,0,1,0
1,5,1,1,3,62,FRANCE,NORD-PAS-DE-CALAIS,617,62617,NOEUX-LES-MINES,CD 937 ROUTE NATIONALE,90264,0,3,RD,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,3,7,3,62,FRANCE,NORD-PAS-DE-CALAIS,570,62570,MERICOURT,VICTOR HUGO,90267,0,2,RN,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,5,3,3,3,62,FRANCE,NORD-PAS-DE-CALAIS,351,62351,FOUQUIERES-LES-LENS,RN 43,90280,0,3,RD,0,2,3,,,1,1,,,,1,7,0,0,1,0
1,1,1,1,2,62,FRANCE,NORD-PAS-DE-CALAIS,014,62014,AIRE-SUR-LA-LYS,VC 0,90303,2,4,VC,0,2,2,0,0,0,1,0,0,,1,2,0,0,1,0
